ddlat;ddlon;tax
-73.84;4.94;Blepharolejeunea_incongrua
-73.82;4.96;Blepharolejeunea_incongrua
-73.82;4.97;Blepharolejeunea_incongrua
-73.86;4.92;Blepharolejeunea_incongrua
-73.86;4.92;Blepharolejeunea_incongrua
-73.86;4.92;Blepharolejeunea_incongrua
-73.82;4.97;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.86;4.92;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.86;4.92;Blepharolejeunea_incongrua
-73.86;4.92;Blepharolejeunea_incongrua
-73.86;4.92;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.86;4.92;Blepharolejeunea_incongrua
-73.86;4.92;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.84;4.98;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.92;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.87;4.91;Blepharolejeunea_incongrua
-73.95;4.95;Blepharolejeunea_incongrua
-73.81;4.8;Blepharolejeunea_incongrua
-75.62;4.83;Blepharolejeunea_incongrua
-75.58;4.83;Blepharolejeunea_incongrua
-75.54;4.84;Blepharolejeunea_incongrua
-75.54;4.85;Blepharolejeunea_incongrua
-75.54;4.85;Blepharolejeunea_incongrua
-75.62;4.83;Blepharolejeunea_incongrua
-75.44;4.75;Blepharolejeunea_incongrua
-75.47;4.82;Blepharolejeunea_incongrua
-75.47;4.84;Blepharolejeunea_incongrua
-75.35;4.64;Blepharolejeunea_incongrua
-75.08;4.7;Blepharolejeunea_incongrua
-72.95;6.08;Blepharolejeunea_incongrua
-72.83;6.2;Blepharolejeunea_incongrua
-72.22;6.08;Blepharolejeunea_incongrua
-72.27;6.35;Blepharolejeunea_incongrua
-72.27;6.32;Blepharolejeunea_incongrua
-74.2;4.28;Blepharolejeunea_incongrua
-74.2;4.28;Blepharolejeunea_incongrua
-74.21;4.31;Blepharolejeunea_incongrua
-74.42;3.75;Blepharolejeunea_incongrua
-74.42;3.75;Blepharolejeunea_incongrua
-75.15;6.3;Blepharolejeunea_saccata_sbsp_harlingii
-74.14;11.23;Blepharolejeunea_securifolia
-74.14;11.23;Blepharolejeunea_securifolia
-74.2;10.5;Blepharolejeunea_securifolia
-74.2;10.5;Blepharolejeunea_securifolia
-74.1;3.92;Blepharolejeunea_securifolia
-74.1;3.92;Blepharolejeunea_securifolia
-74.25;3.75;Blepharolejeunea_securifolia
-74.25;3.75;Blepharolejeunea_securifolia
-72.95;6.03;Blepharolejeunea_securifolia
-72.33;6.45;Blepharolejeunea_securifolia
-72.3;6.42;Blepharolejeunea_securifolia
-73.08;5.9;Blepharolejeunea_securifolia
-73.08;5.9;Blepharolejeunea_securifolia
-74.17;5.03;Blepharolejeunea_securifolia
-74.21;5.01;Blepharolejeunea_securifolia
-74.17;5.03;Blepharolejeunea_securifolia
-74.02;5.32;Blepharolejeunea_securifolia
-74.21;5.01;Blepharolejeunea_securifolia
-74;5.22;Blepharolejeunea_securifolia
-74;5.22;Blepharolejeunea_securifolia
-74.23;4.82;Blepharolejeunea_securifolia
-73.76;4.64;Blepharolejeunea_securifolia
-73.82;4.72;Blepharolejeunea_securifolia
-73.82;4.72;Blepharolejeunea_securifolia
-73.92;4.75;Blepharolejeunea_securifolia
-72.83;6.2;Blepharolejeunea_securifolia
-72.22;6.08;Blepharolejeunea_securifolia
-74.03;4.57;Blepharolejeunea_securifolia
-74.03;4.57;Blepharolejeunea_securifolia
-74.03;4.57;Blepharolejeunea_securifolia
-74.19;4.24;Blepharolejeunea_securifolia
-74.19;4.24;Blepharolejeunea_securifolia
-74.42;3.75;Blepharolejeunea_securifolia
-74.42;3.75;Blepharolejeunea_securifolia
-74.42;3.75;Blepharolejeunea_securifolia
-76.12;2.22;Blepharostoma_trichophyllum
-73.87;4.04;Blepharostoma_trichophyllum
-73.89;4.05;Blepharostoma_trichophyllum
-74.13;3.94;Blepharostoma_trichophyllum
-74.06;3.98;Blepharostoma_trichophyllum
-74.13;3.94;Blepharostoma_trichophyllum
-74.19;5.01;Blepharostoma_trichophyllum
-73.83;4.76;Blepharostoma_trichophyllum
-73.83;4.76;Blepharostoma_trichophyllum
-73.82;4.72;Blepharostoma_trichophyllum
-73.92;4.75;Blepharostoma_trichophyllum
-73.92;4.75;Blepharostoma_trichophyllum
-74.32;4.45;Blepharostoma_trichophyllum
-74.32;4.43;Blepharostoma_trichophyllum
-74.32;4.44;Blepharostoma_trichophyllum
-74.33;4.45;Blepharostoma_trichophyllum
-75.62;4.83;Blepharostoma_trichophyllum
-75.48;4.85;Blepharostoma_trichophyllum
-75.48;4.85;Blepharostoma_trichophyllum
-75.36;4.65;Blepharostoma_trichophyllum
-75.32;4.67;Blepharostoma_trichophyllum
-75.34;4.62;Blepharostoma_trichophyllum
-75.32;4.67;Blepharostoma_trichophyllum
-75.36;4.65;Blepharostoma_trichophyllum
-77.98;1.14;Blepharostoma_trichophyllum
-73.22;6.04;Blepharostoma_trichophyllum
-74.25;4.06;Blepharostoma_trichophyllum
-74.25;4.06;Blepharostoma_trichophyllum
-74.42;3.75;Blepharostoma_trichophyllum
-74.42;3.75;Blepharostoma_trichophyllum
-74.42;3.75;Blepharostoma_trichophyllum
-74.31;3.98;Blepharostoma_trichophyllum
-74.31;3.98;Blepharostoma_trichophyllum
-75.25;6.33;Brachiolejeunea_laxifolia
-76.38;2.4;Brachiolejeunea_laxifolia
-76.1;1.6;Brachiolejeunea_laxifolia
-76.1;1.62;Brachiolejeunea_laxifolia
-73.7;4.52;Brachiolejeunea_laxifolia
-74.15;3.95;Brachiolejeunea_laxifolia
-74.1;3.92;Brachiolejeunea_laxifolia
-74.15;3.95;Brachiolejeunea_laxifolia
-74.17;3.96;Brachiolejeunea_laxifolia
-74.15;3.95;Brachiolejeunea_laxifolia
-74.15;3.95;Brachiolejeunea_laxifolia
-74.1;3.92;Brachiolejeunea_laxifolia
-74.25;3.75;Brachiolejeunea_laxifolia
-73.85;3.78;Brachiolejeunea_laxifolia
-73.47;5.7;Brachiolejeunea_laxifolia
-73.08;5.9;Brachiolejeunea_laxifolia
-73.43;5.76;Brachiolejeunea_laxifolia
-73.4;5.74;Brachiolejeunea_laxifolia
-73.33;5.76;Brachiolejeunea_laxifolia
-73.08;5.9;Brachiolejeunea_laxifolia
-73.57;5.44;Brachiolejeunea_laxifolia
-73.6;5.42;Brachiolejeunea_laxifolia
-73.6;5.42;Brachiolejeunea_laxifolia
-73.33;5.43;Brachiolejeunea_laxifolia
-73.41;5.44;Brachiolejeunea_laxifolia
-74.17;5.03;Brachiolejeunea_laxifolia
-74.19;5.01;Brachiolejeunea_laxifolia
-74.19;5.01;Brachiolejeunea_laxifolia
-74.19;5.01;Brachiolejeunea_laxifolia
-74.21;5.01;Brachiolejeunea_laxifolia
-74.19;5.01;Brachiolejeunea_laxifolia
-74.21;5.01;Brachiolejeunea_laxifolia
-74.19;5;Brachiolejeunea_laxifolia
-74.18;5;Brachiolejeunea_laxifolia
-74.19;5.01;Brachiolejeunea_laxifolia
-74.19;5.01;Brachiolejeunea_laxifolia
-74.21;5.01;Brachiolejeunea_laxifolia
-74.19;5;Brachiolejeunea_laxifolia
-74;5.22;Brachiolejeunea_laxifolia
-74;5.22;Brachiolejeunea_laxifolia
-74;5.22;Brachiolejeunea_laxifolia
-74;5.22;Brachiolejeunea_laxifolia
-74;5.22;Brachiolejeunea_laxifolia
-74;5.22;Brachiolejeunea_laxifolia
-74;4.56;Brachiolejeunea_laxifolia
-74.18;5;Brachiolejeunea_laxifolia
-74.18;5;Brachiolejeunea_laxifolia
-74.19;5;Brachiolejeunea_laxifolia
-74.18;5;Brachiolejeunea_laxifolia
-74;4.56;Brachiolejeunea_laxifolia
-74.23;4.82;Brachiolejeunea_laxifolia
-74.19;5;Brachiolejeunea_laxifolia
-73.75;4.55;Brachiolejeunea_laxifolia
-73.71;4.53;Brachiolejeunea_laxifolia
-73.75;4.54;Brachiolejeunea_laxifolia
-73.71;4.53;Brachiolejeunea_laxifolia
-73.75;4.55;Brachiolejeunea_laxifolia
-73.75;4.55;Brachiolejeunea_laxifolia
-73.72;4.53;Brachiolejeunea_laxifolia
-73.85;4.74;Brachiolejeunea_laxifolia
-73.83;4.72;Brachiolejeunea_laxifolia
-73.85;4.74;Brachiolejeunea_laxifolia
-73.91;4.73;Brachiolejeunea_laxifolia
-73.91;4.73;Brachiolejeunea_laxifolia
-73.92;4.75;Brachiolejeunea_laxifolia
-73.92;4.75;Brachiolejeunea_laxifolia
-73.97;4.53;Brachiolejeunea_laxifolia
-74.07;4.46;Brachiolejeunea_laxifolia
-74.07;4.46;Brachiolejeunea_laxifolia
-75.51;4.71;Brachiolejeunea_laxifolia
-75.54;4.84;Brachiolejeunea_laxifolia
-75.57;4.85;Brachiolejeunea_laxifolia
-75.58;4.83;Brachiolejeunea_laxifolia
-75.58;4.83;Brachiolejeunea_laxifolia
-75.54;4.84;Brachiolejeunea_laxifolia
-75.53;4.83;Brachiolejeunea_laxifolia
-75.54;4.84;Brachiolejeunea_laxifolia
-75.52;4.83;Brachiolejeunea_laxifolia
-75.54;4.85;Brachiolejeunea_laxifolia
-75.34;4.62;Brachiolejeunea_laxifolia
-75.35;4.64;Brachiolejeunea_laxifolia
-75.32;4.67;Brachiolejeunea_laxifolia
-75.35;4.64;Brachiolejeunea_laxifolia
-75.35;4.64;Brachiolejeunea_laxifolia
-75.35;4.64;Brachiolejeunea_laxifolia
-75.34;4.62;Brachiolejeunea_laxifolia
-75.08;4.7;Brachiolejeunea_laxifolia
-75.08;4.7;Brachiolejeunea_laxifolia
-72.22;6.08;Brachiolejeunea_laxifolia
-74.03;4.57;Brachiolejeunea_laxifolia
-74.03;4.57;Brachiolejeunea_laxifolia
-74.03;4.57;Brachiolejeunea_laxifolia
-74.2;4.28;Brachiolejeunea_laxifolia
-74.2;4.28;Brachiolejeunea_laxifolia
-74.2;4.28;Brachiolejeunea_laxifolia
-74.08;4.48;Brachiolejeunea_laxifolia
-74.08;4.48;Brachiolejeunea_laxifolia
-74.42;3.75;Brachiolejeunea_laxifolia
-75.43;4.78;Brachiolejeunea_leiboldiana
-72.22;6.08;Brachiolejeunea_leiboldiana
-72.22;6.08;Brachiolejeunea_leiboldiana
-75.67;6.65;Brachiolejeunea_phyllorhiza
-75.67;6.65;Bromeliophila_helenae
-74.19;5;Bromeliophila_helenae
-74.33;5.77;Bryopteris_diffusa
-76.17;6.5;Bryopteris_filicina
-76.17;6.5;Bryopteris_filicina
-76.25;5.75;Bryopteris_filicina
-76.25;5.75;Bryopteris_filicina
-74.35;9.23;Bryopteris_filicina
-76.42;1.43;Bryopteris_filicina
-76.58;3.67;Bryopteris_filicina
-73.65;4.15;Bryopteris_filicina
-73.92;3.25;Bryopteris_filicina
-73.92;3.25;Bryopteris_filicina
-74.38;4.92;Bryopteris_filicina
-75.62;4.83;Bryopteris_filicina
-77.97;1.13;Bryopteris_filicina
-77.27;1.38;Bryopteris_filicina
-77.27;1.38;Bryopteris_filicina
-77.47;1.15;Bryopteris_filicina
-77.25;1.18;Bryopteris_filicina
-72.22;6.08;Bryopteris_filicina
-76.63;1.2;Bryopteris_filicina
-76.63;1.2;Bryopteris_filicina
-76.63;1.2;Bryopteris_filicina
-76.63;1.2;Bryopteris_filicina
-76.63;1.2;Bryopteris_filicina
-76.63;1.2;Bryopteris_filicina
-76.6;1.92;Calypogeia_andicola
-73.92;4.52;Calypogeia_andicola
-75.33;4.6;Calypogeia_andicola
-74.07;4.58;Calypogeia_andicola
-70.67;0.5;Calypogeia_densifolia
-70.67;0.5;Calypogeia_densifolia
-75.67;6.33;Calypogeia_grandistipula
-75.57;6.22;Calypogeia_grandistipula
-75.57;6.22;Calypogeia_grandistipula
-75.68;6.28;Calypogeia_grandistipula
-75.42;6.95;Calypogeia_laxa
-74.07;4.58;Calypogeia_laxa
-73.07;8.95;Calypogeia_lechleri
-73.07;8.95;Calypogeia_lechleri
-71.22;0.05;Calypogeia_lechleri
-76.77;3.8;Calypogeia_miquelii
-72.73;8.63;Calypogeia_miquelii
-72.73;8.63;Calypogeia_miquelii
-70.32;3.8;Calypogeia_miquelii
-76.6;1.92;Calypogeia_peruviana
-76.45;1.8;Calypogeia_peruviana
-73.92;3.25;Calypogeia_peruviana
-73.43;5.75;Calypogeia_peruviana
-74.72;5.2;Calypogeia_peruviana
-74.3;4.58;Calypogeia_peruviana
-74.3;4.58;Calypogeia_peruviana
-74.38;4.92;Calypogeia_peruviana
-75.62;4.83;Calypogeia_peruviana
-75.62;4.83;Calypogeia_peruviana
-75.25;3.75;Calypogeia_peruviana
-77.12;1.2;Calypogeia_peruviana
-72.73;8.63;Calypogeia_peruviana
-72.77;8.48;Calypogeia_peruviana
-74.07;4.58;Calypogeia_peruviana
-74.07;4.58;Calypogeia_peruviana
-75.43;7.15;Calypogeia_rhombifolia
-75.43;7.15;Calypogeia_rhombifolia
-76.6;5.55;Calypogeia_rhombifolia
-74.08;11.1;Calypogeia_rhombifolia
-75.88;2.75;Calypogeia_rhombifolia
-70.92;0.03;Calypogeia_tenax
-70.5;0.08;Calypogeia_tenax
-70.5;0.08;Calypogeia_tenax
-74.47;4.22;Calypogeia_uncinulatula
-77.13;7.85;Caudalejeunea_lehmanniana
-77.15;7.85;Caudalejeunea_lehmanniana
-77.13;7.85;Caudalejeunea_lehmanniana
-77.15;7.85;Caudalejeunea_lehmanniana
-77.5;5.57;Caudalejeunea_lehmanniana
-76.19;5.39;Caudalejeunea_lehmanniana
-76.1;1.62;Caudalejeunea_lehmanniana
-76.1;1.62;Caudalejeunea_lehmanniana
-73.27;4.85;Caudalejeunea_lehmanniana
-73.27;4.83;Caudalejeunea_lehmanniana
-73.27;4.85;Caudalejeunea_lehmanniana
-75.5;4.71;Caudalejeunea_lehmanniana
-73.42;6.18;Caudalejeunea_lehmanniana
-73.42;6.18;Caudalejeunea_lehmanniana
-73.43;6.18;Caudalejeunea_lehmanniana
-73.43;6.18;Caudalejeunea_lehmanniana
-72.83;6.2;Cephalozia_bicuspidata
-73.67;10.83;Cephalozia_crossii
-72.3;6.42;Cephalozia_crossii
-75.32;4.67;Cephalozia_crossii
-73.08;5.98;Cephalozia_crossii
-74.42;3.75;Cephalozia_crossii
-74.42;3.75;Cephalozia_crossii
-74.23;4.82;Cephaloziella_divaricata
-75.1;6.22;Cephaloziella_fragillima
-75.1;6.22;Cephaloziella_fragillima
-76.6;1.92;Cephaloziella_fragillima
-74.03;11.1;Cephaloziopsis_intertexta
-73.27;4.83;Cephaloziopsis_intertexta
-73.25;4.85;Cephaloziopsis_intertexta
-74.35;0.61;Ceratolejeunea_ceratantha
-70.1;1.28;Ceratolejeunea_ceratantha
-70.1;1.28;Ceratolejeunea_ceratantha
-77.5;5.57;Ceratolejeunea_coarina
-77.5;5.58;Ceratolejeunea_coarina
-77.5;5.58;Ceratolejeunea_coarina
-72.32;6.35;Ceratolejeunea_coarina
-72.32;6.47;Ceratolejeunea_coarina
-72.32;6.37;Ceratolejeunea_coarina
-72.34;6.4;Ceratolejeunea_coarina
-72.33;6.49;Ceratolejeunea_coarina
-72.32;6.48;Ceratolejeunea_coarina
-72.33;6.37;Ceratolejeunea_coarina
-72.33;6.47;Ceratolejeunea_coarina
-72.33;6.37;Ceratolejeunea_coarina
-73.79;4.67;Ceratolejeunea_coarina
-73.8;4.69;Ceratolejeunea_coarina
-73.82;4.71;Ceratolejeunea_coarina
-73.82;4.72;Ceratolejeunea_coarina
-73.82;4.71;Ceratolejeunea_coarina
-75.35;4.64;Ceratolejeunea_coarina
-77.88;1.25;Ceratolejeunea_coarina
-73.3;7.25;Ceratolejeunea_coarina
-71.33;0.33;Ceratolejeunea_coarina
-70.5;-0.25;Ceratolejeunea_coarina
-70.5;-0.25;Ceratolejeunea_coarina
-69.68;-1.22;Ceratolejeunea_coarina
-76.39;5.31;Ceratolejeunea_confusa
-76.43;5.3;Ceratolejeunea_confusa
-70.1;1.28;Ceratolejeunea_confusa
-70.1;1.28;Ceratolejeunea_confusa
-69.89;3.99;Ceratolejeunea_confusa
-74.5;6.5;Ceratolejeunea_cornuta
-77.13;7.96;Ceratolejeunea_cornuta
-77.5;5.57;Ceratolejeunea_cornuta
-77.5;5.57;Ceratolejeunea_cornuta
-77.5;5.58;Ceratolejeunea_cornuta
-77.5;5.57;Ceratolejeunea_cornuta
-77.5;5.58;Ceratolejeunea_cornuta
-76.57;5.73;Ceratolejeunea_cornuta
-76.33;5.71;Ceratolejeunea_cornuta
-76.35;5.75;Ceratolejeunea_cornuta
-76.25;5.76;Ceratolejeunea_cornuta
-76.23;5.84;Ceratolejeunea_cornuta
-76.25;5.76;Ceratolejeunea_cornuta
-76.63;5.34;Ceratolejeunea_cornuta
-76.63;5.34;Ceratolejeunea_cornuta
-76.39;5.31;Ceratolejeunea_cornuta
-76.19;5.41;Ceratolejeunea_cornuta
-76.19;5.39;Ceratolejeunea_cornuta
-76.19;5.41;Ceratolejeunea_cornuta
-74.05;11.29;Ceratolejeunea_cornuta
-77.13;4.13;Ceratolejeunea_cornuta
-76.1;1.62;Ceratolejeunea_cornuta
-76.1;1.61;Ceratolejeunea_cornuta
-76.1;1.62;Ceratolejeunea_cornuta
-76.1;1.65;Ceratolejeunea_cornuta
-73.57;0.6;Ceratolejeunea_cornuta
-73.65;4.15;Ceratolejeunea_cornuta
-73.65;4.15;Ceratolejeunea_cornuta
-73.65;4.18;Ceratolejeunea_cornuta
-74.6;3.23;Ceratolejeunea_cornuta
-73.24;4.88;Ceratolejeunea_cornuta
-73.28;4.82;Ceratolejeunea_cornuta
-73.27;4.85;Ceratolejeunea_cornuta
-73.27;4.83;Ceratolejeunea_cornuta
-73.28;4.85;Ceratolejeunea_cornuta
-73.31;4.77;Ceratolejeunea_cornuta
-73.28;4.82;Ceratolejeunea_cornuta
-73.31;4.86;Ceratolejeunea_cornuta
-73.28;4.85;Ceratolejeunea_cornuta
-73.31;4.77;Ceratolejeunea_cornuta
-73.31;4.77;Ceratolejeunea_cornuta
-76.04;5.41;Ceratolejeunea_cornuta
-76.04;5.41;Ceratolejeunea_cornuta
-76.03;5.4;Ceratolejeunea_cornuta
-75.95;5.37;Ceratolejeunea_cornuta
-75.92;5.3;Ceratolejeunea_cornuta
-78.3;2.64;Ceratolejeunea_cornuta
-78.13;1.37;Ceratolejeunea_cornuta
-78.22;1.1;Ceratolejeunea_cornuta
-78.02;1.47;Ceratolejeunea_cornuta
-78.17;1.37;Ceratolejeunea_cornuta
-78.13;1.3;Ceratolejeunea_cornuta
-73.04;7.17;Ceratolejeunea_cornuta
-72.89;7.02;Ceratolejeunea_cornuta
-72.9;7.02;Ceratolejeunea_cornuta
-73.45;6.15;Ceratolejeunea_cornuta
-70.5;-0.08;Ceratolejeunea_cornuta
-70.5;-0.08;Ceratolejeunea_cornuta
-76.5;0.5;Ceratolejeunea_cornuta
-76.5;0.5;Ceratolejeunea_cornuta
-76.5;0.5;Ceratolejeunea_cornuta
-76.5;0.5;Ceratolejeunea_cornuta
-72.05;-0.76;Ceratolejeunea_cornuta
-72.1;-0.75;Ceratolejeunea_cornuta
-72.1;-0.75;Ceratolejeunea_cornuta
-71.81;-0.92;Ceratolejeunea_cornuta
-69.5;-1.5;Ceratolejeunea_cornuta
-69.5;-1.5;Ceratolejeunea_cornuta
-69.5;-1.5;Ceratolejeunea_cornuta
-69.5;-1.5;Ceratolejeunea_cornuta
-69.93;-4.13;Ceratolejeunea_cornuta
-77.5;5.58;Ceratolejeunea_cubensis
-77.5;5.58;Ceratolejeunea_cubensis
-77.5;5.57;Ceratolejeunea_cubensis
-77.5;5.57;Ceratolejeunea_cubensis
-77.5;5.57;Ceratolejeunea_cubensis
-77.5;5.57;Ceratolejeunea_cubensis
-77.5;5.58;Ceratolejeunea_cubensis
-77.5;5.58;Ceratolejeunea_cubensis
-76.63;5.34;Ceratolejeunea_cubensis
-76.63;5.34;Ceratolejeunea_cubensis
-76.39;5.31;Ceratolejeunea_cubensis
-76.39;5.31;Ceratolejeunea_cubensis
-76.52;3.87;Ceratolejeunea_cubensis
-76.1;1.62;Ceratolejeunea_cubensis
-73.22;4.84;Ceratolejeunea_cubensis
-73.31;4.86;Ceratolejeunea_cubensis
-73.27;4.85;Ceratolejeunea_cubensis
-73.24;4.88;Ceratolejeunea_cubensis
-73.43;6.18;Ceratolejeunea_cubensis
-73.43;6.18;Ceratolejeunea_cubensis
-77.19;8.04;Ceratolejeunea_desciscens
-69.5;-1.5;Ceratolejeunea_desciscens
-69.5;-1.5;Ceratolejeunea_desciscens
-69.5;-1.5;Ceratolejeunea_desciscens
-69.5;-1.5;Ceratolejeunea_desciscens
-76.43;5.3;Ceratolejeunea_fallax
-76.97;2.75;Ceratolejeunea_fallax
-76.1;1.62;Ceratolejeunea_fallax
-73.27;4.85;Ceratolejeunea_fallax
-75.92;5.3;Ceratolejeunea_fallax
-76.17;4.88;Ceratolejeunea_filaria
-76.58;3.67;Ceratolejeunea_filaria
-76.04;5.41;Ceratolejeunea_filaria
-76.04;5.41;Ceratolejeunea_filaria
-70.17;0.5;Ceratolejeunea_filaria
-70.17;0.5;Ceratolejeunea_filaria
-70.5;-0.08;Ceratolejeunea_filaria
-70.5;-0.08;Ceratolejeunea_filaria
-76.97;2.75;Ceratolejeunea_globulifera
-76.97;2.75;Ceratolejeunea_globulifera
-75.3;5.7;Ceratolejeunea_grandiloba
-75.54;4.85;Ceratolejeunea_grandiloba
-75.52;4.83;Ceratolejeunea_grandiloba
-77.5;5.57;Ceratolejeunea_guianensis
-76.19;5.39;Ceratolejeunea_guianensis
-75.95;5.37;Ceratolejeunea_guianensis
-70.5;-0.25;Ceratolejeunea_guianensis
-70.5;-0.25;Ceratolejeunea_guianensis
-77.22;8.04;Ceratolejeunea_laetefusca
-77.22;8.04;Ceratolejeunea_laetefusca
-77.22;8.05;Ceratolejeunea_patentissima
-77.22;8.05;Ceratolejeunea_patentissima
-77.21;8.07;Ceratolejeunea_patentissima
-76.1;1.62;Ceratolejeunea_patentissima
-76.1;1.61;Ceratolejeunea_patentissima
-75.53;4.84;Ceratolejeunea_patentissima
-75.62;4.83;Ceratolejeunea_patentissima
-76.35;5.75;Ceratolejeunea_pungens
-77.08;7.73;Ceratolejeunea_rubiginosa
-77.08;7.73;Ceratolejeunea_rubiginosa
-77.08;7.73;Ceratolejeunea_rubiginosa
-77.08;7.73;Ceratolejeunea_rubiginosa
-76.37;5.3;Ceratolejeunea_rubiginosa
-73.65;4.18;Ceratolejeunea_rubiginosa
-73.65;4.18;Ceratolejeunea_rubiginosa
-75.09;4.7;Ceratolejeunea_rubiginosa
-75.02;6.02;Ceratolejeunea_spinosa
-75.97;5.71;Ceratolejeunea_spinosa
-75.97;5.71;Ceratolejeunea_spinosa
-77.5;5.58;Ceratolejeunea_spinosa
-77.5;5.57;Ceratolejeunea_spinosa
-77.5;5.57;Ceratolejeunea_spinosa
-77.5;5.58;Ceratolejeunea_spinosa
-77.5;5.58;Ceratolejeunea_spinosa
-77.5;5.58;Ceratolejeunea_spinosa
-76.37;5.75;Ceratolejeunea_spinosa
-76.43;5.3;Ceratolejeunea_spinosa
-76.43;5.3;Ceratolejeunea_spinosa
-76.25;4.92;Ceratolejeunea_spinosa
-76.25;4.92;Ceratolejeunea_spinosa
-76.23;4.88;Ceratolejeunea_spinosa
-76.25;4.92;Ceratolejeunea_spinosa
-76.04;5.41;Ceratolejeunea_spinosa
-75.92;5.3;Ceratolejeunea_spinosa
-75.92;5.3;Ceratolejeunea_spinosa
-75.62;4.83;Ceratolejeunea_spinosa
-75.62;4.83;Ceratolejeunea_spinosa
-78.23;1.08;Ceratolejeunea_spinosa
-78.23;1.08;Ceratolejeunea_spinosa
-75.32;4.67;Chaetocolea_palmata
-77.5;5.57;Cheilolejeunea_adnata
-76.37;5.3;Cheilolejeunea_adnata
-76.1;1.62;Cheilolejeunea_adnata
-78.17;3;Cheilolejeunea_adnata
-78.18;2.96;Cheilolejeunea_adnata
-78.17;2.99;Cheilolejeunea_adnata
-78.18;2.97;Cheilolejeunea_adnata
-78.18;2.97;Cheilolejeunea_adnata
-74.35;0.61;Cheilolejeunea_aneogyna
-72.41;0.24;Cheilolejeunea_aneogyna
-70.1;1.28;Cheilolejeunea_aneogyna
-70.1;1.28;Cheilolejeunea_aneogyna
-69.89;3.99;Cheilolejeunea_aneogyna
-73.43;5.76;Cheilolejeunea_asperrima
-73.43;5.76;Cheilolejeunea_asperrima
-73.33;5.76;Cheilolejeunea_asperrima
-73.39;5.74;Cheilolejeunea_asperrima
-73.25;5.38;Cheilolejeunea_asperrima
-73.25;5.39;Cheilolejeunea_asperrima
-73.99;5.95;Cheilolejeunea_asperrima
-74.25;4.1;Cheilolejeunea_aurifera
-73.63;5.62;Cheilolejeunea_beyrichii
-73.93;4.55;Cheilolejeunea_choachina
-73.27;4.83;Cheilolejeunea_comans
-73.31;4.77;Cheilolejeunea_comans
-73.06;7.11;Cheilolejeunea_comans
-73.04;7.17;Cheilolejeunea_comans
-75.65;6.33;Cheilolejeunea_filiformis
-75.65;6.32;Cheilolejeunea_filiformis
-75.3;5.7;Cheilolejeunea_filiformis
-76.25;5.76;Cheilolejeunea_filiformis
-76.22;5.83;Cheilolejeunea_filiformis
-76.23;5.84;Cheilolejeunea_filiformis
-73.97;11.03;Cheilolejeunea_filiformis
-73.98;11.01;Cheilolejeunea_filiformis
-73.97;11.03;Cheilolejeunea_filiformis
-76.88;2.67;Cheilolejeunea_filiformis
-76.09;2.43;Cheilolejeunea_filiformis
-76.12;2.22;Cheilolejeunea_filiformis
-76.1;1.6;Cheilolejeunea_filiformis
-76.1;1.62;Cheilolejeunea_filiformis
-76.09;1.61;Cheilolejeunea_filiformis
-73.01;5.86;Cheilolejeunea_filiformis
-73.43;5.76;Cheilolejeunea_filiformis
-73.01;5.86;Cheilolejeunea_filiformis
-73.21;5.97;Cheilolejeunea_filiformis
-73.21;5.97;Cheilolejeunea_filiformis
-73.21;5.97;Cheilolejeunea_filiformis
-72.93;5.66;Cheilolejeunea_filiformis
-72.93;5.66;Cheilolejeunea_filiformis
-73.25;5.38;Cheilolejeunea_filiformis
-73.25;5.4;Cheilolejeunea_filiformis
